dispensary_slug,sku,batch_id,name,name_raw,brand,category,variant,price_cents,thc_percent,cbd_percent,classification,in_stock,product_url,image_url,scraped_at
brooklyn-organic-buds,1431,,Jack Herer | Live Rosin | W/Diamonds | Pod,Pax - Jack Herer - Live Rosin - W/Diamonds - 1G - Pod,Pax,vaporizers,1g,8083,,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/pax-pax-jack-herer-live-rosin-wdiamonds-1g-pod,https://d1qjybsjlbmhj3.cloudfront.net/1774015089920-456512197-Jack_Herer_Blog_Image_bc82bcb2-d602-4a05-be10-e3f050d07e3b.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1228,1A4120300000641000062259,Live-Rosin Gummies | Juicy Mango,PAX - Live-Rosin Gummies - Juicy Mango - 100mg - 10pk,Pax,edible,100mg,2478,,,indica,TRUE,https://brooklynorganicbuds.com/store/product/pax-pax-live-rosin-gummies-juicy-mango-100mg-10pk,https://d1qjybsjlbmhj3.cloudfront.net/1764873553395-678969684-assets_b21930f520e84c7b9cc6f31fe233960c_0db8c60f09a745e9bf668c6bb4c3f3b2.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1229,1A4120300000641000062260,Live-Rosin Gummies | Raspberry Lime,PAX - Live-Rosin Gummies - Raspberry Lime - 100mg - 10pk,Pax,edible,100mg,2478,,,hybrid,TRUE,https://brooklynorganicbuds.com/store/product/pax-pax-live-rosin-gummies-raspberry-lime-100mg-10pk,https://d1qjybsjlbmhj3.cloudfront.net/1764875442549-531758694-assets_b21930f520e84c7b9cc6f31fe233960c_90a89c64064c42989ca711f0db495395.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1227,1A4120300000641000062258,Live-Rosin Gummies | Tangerine,PAX - Live-Rosin Gummies - Tangerine - 100mg - 10pk,Pax,edible,100mg,2478,,,sativa,TRUE,https://brooklynorganicbuds.com/store/product/pax-pax-live-rosin-gummies-tangerine-100mg-10pk,https://d1qjybsjlbmhj3.cloudfront.net/1764865804857-482467338-assets_b21930f520e84c7b9cc6f31fe233960c_b68f40710b79480fa3759fa8dc14db08.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1433,1A4120300000641000150983,Strawberry Cough | High Purity | THC | Pod,Pax - Strawberry Cough - High Purity - THC - 1G - Pod,Pax,vaporizers,1g,5052,,,sativa,TRUE,https://brooklynorganicbuds.com/store/product/pax-pax-strawberry-cough-high-purity-thc-1g-pod,https://d1qjybsjlbmhj3.cloudfront.net/1774016517584-773394860-4708889_High_Purity_THC_-_Strawberry_Cough_1g_-_Packaging.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1428,1A4120300000641000150976,AIO | Blueberry Haze | High Purity | THC,Pax AIO - Blueberry Haze - High Purity - THC - 1G,Pax,vaporizers,1g,5511,,,sativa,TRUE,https://brooklynorganicbuds.com/store/product/pax-pax-aio-blueberry-haze-high-purity-thc-1g,https://d1qjybsjlbmhj3.cloudfront.net/1774011543017-99059285-assets_b21930f520e84c7b9cc6f31fe233960c_9cc018d04aa94b4d8ae9615ff91e5943.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1430,1A4120300000641000150979,AIO | Huckleberry | High Purity | THC,Pax AIO - Huckleberry - High Purity - THC - 1G,Pax,vaporizers,1g,5511,,,hybrid,TRUE,https://brooklynorganicbuds.com/store/product/pax-pax-aio-huckleberry-high-purity-thc-1g,https://d1qjybsjlbmhj3.cloudfront.net/1774014736279-885638425-assets_b21930f520e84c7b9cc6f31fe233960c_27a2f25f9b524b438cb6e2dca9a9d899.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1427,1A4120300000641000150973,AIO | Northern Lights | Live Rosin | W/Diamonds,Pax AIO - Northern Lights - Live Rosin - W/Diamonds - 1G,Pax,vaporizers,1g,8083,,,indica,TRUE,https://brooklynorganicbuds.com/store/product/pax-pax-aio-northern-lights-live-rosin-wdiamonds-1g,https://d1qjybsjlbmhj3.cloudfront.net/1774010754577-507761141-assets_b21930f520e84c7b9cc6f31fe233960c_a954bf65664d4e20aa95c69e150075f1.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1429,1A4120300000641000150978,AIO | White Widow | High Purity | THC,Pax AIO - White Widow - High Purity - THC - 1G,Pax,vaporizers,1g,5052,,,hybrid,TRUE,https://brooklynorganicbuds.com/store/product/pax-pax-aio-white-widow-high-purity-thc-1g,https://d1qjybsjlbmhj3.cloudfront.net/1774012887675-464259329-4709006_High_Purity_THC_-_White_Widow_1g_-_Packaging___Device.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1141,,Effects | Sleep | High Purity THC | All-In-One,PAX Effects - Sleep - High Purity THC - All-In-One Vape Pen - .5g,Pax,vaporizers,0.5g,3982,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/pax-pax-effects-sleep-high-purity-thc-all-in-one-vape-pen-5g,https://d1qjybsjlbmhj3.cloudfront.net/1760720404681-117415240-Sleep%200.5g%20-%20Packaging%20%26%20Device.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1142,E5D2749,Era Go Vaporizer Pen Battery,PAX Era Go Vaporizer Pen Battery,Pax,vaporizers,,1378,,,,TRUE,https://brooklynorganicbuds.com/store/product/pax-pax-era-go-vaporizer-pen-battery,https://d1qjybsjlbmhj3.cloudfront.net/1760721117899-479852298-PAX+Era+Go+-+Sky+-+In+Hand.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1168,P2D2884,Mini | Dry Herb Vaporizer,PAX Mini - Dry Herb Vaporizer,Pax,vaporizers,,11481,,,,TRUE,https://brooklynorganicbuds.com/store/product/pax-pax-mini-dry-herb-vaporizer,https://d1qjybsjlbmhj3.cloudfront.net/1761165202256-417301900-20231102+-+PAX+Mini+-+Onyx+V2.jpg,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1167,P3D2881,Plus | Dry Herb Vaporizer,PAX Plus - Dry Herb Vaporizer,Pax,vaporizers,,18370,,,,TRUE,https://brooklynorganicbuds.com/store/product/pax-pax-plus-dry-herb-vaporizer,https://d1qjybsjlbmhj3.cloudfront.net/1761164822764-959669888-20231102%20-%20PAX%20Plus%20-%20Onyx%20V3.jpg,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1143,,Peanut Butter Muffin,Peanut Butter Muffin - Premium Flower - 3.5g,Find.,flower,3.5g,3097,,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/find-peanut-butter-muffin-premium-flower-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1760820447875-41955360-Find%20-%20PBM.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1342,1A412030000013B000010871,Pearls | Blackberry Lemonade (Sleepy Indica) | Gummies,Pearls - Blackberry Lemonade (Sleepy Indica) - Gummies - 100mg - 10pk,Grön,edible,100mg,2124,,,indica,TRUE,https://brooklynorganicbuds.com/store/product/gron-pearls-blackberry-lemonade-sleepy-indica-gummies-100mg-10pk,https://d1qjybsjlbmhj3.cloudfront.net/1771084360181-696801493-image.jpg,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1344,1A412030000013B000010874,Pearls | Blueberry Lemonade (Daytime Sativa) | 3:1 CBG/THC | Gummies,Pearls - Blueberry Lemonade (Daytime Sativa) - 3:1 CBG/THC - Gummies - 100mg - 10pk,Grön,edible,100mg,2124,,,sativa,TRUE,https://brooklynorganicbuds.com/store/product/gron-pearls-blueberry-lemonade-daytime-sativa-3-1-cbgthc-gummies-100mg-10pk,https://d1qjybsjlbmhj3.cloudfront.net/1771084502798-808855094-55bf6e67c49171d9cc1b4991e5625a10.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1346,1A412030000013B000010883,Pearls | Dragon Punch (Indica) | Live-Rosin Gummies,Pearls - Dragon Punch (Indica) - Live-Rosin Gummies - 100mg - 10pk,Grön,edible,100mg,2301,,,indica,TRUE,https://brooklynorganicbuds.com/store/product/gron-pearls-dragon-punch-indica-live-rosin-gummies-100mg-10pk,https://d1qjybsjlbmhj3.cloudfront.net/1771084600099-50116717-1755795400_aa78117d-3e84-4371-9b40-a25cbec89dca.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1347,1A412030000013B000010884,Pearls | Electric Honeydew (Hybrid) | Live-Rosin Gummies,Pearls - Electric Honeydew (Hybrid) - Live-Rosin Gummies - 100mg - 10pk,Grön,edible,100mg,2301,,,hybrid,TRUE,https://brooklynorganicbuds.com/store/product/gron-pearls-electric-honeydew-hybrid-live-rosin-gummies-100mg-10pk,https://d1qjybsjlbmhj3.cloudfront.net/1771084772925-85694772-e09b02c046fbcb47d26e8f3ddf89ec72.png,2026-05-03T16:21:56.721305+00:00
